"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.998647508E0,-4.175698012E-2,2.755242586E-2,-1.304969788E-1
3.008647508E0,-6.544127315E-2,1.031631231E-2,-1.330766678E-1
3.018647508E0,-5.341879651E-2,-4.993259907E-3,-1.332178116E-1
3.038647274E0,-7.082839310E-2,-1.281893253E-2,-1.310005188E-1
3.048647274E0,-7.367463410E-2,-1.166635752E-2,-1.311140060E-1
3.058647274E0,8.913712576E-3,-1.725941896E-2,-9.033012390E-2
3.068647274E0,6.378084421E-2,1.979529858E-3,-6.399536133E-2
3.078647274E0,9.034344554E-2,1.205307245E-2,-7.122230530E-2
3.088647274E0,8.661653101E-2,1.031440496E-2,-7.607555389E-2
3.108647007E0,3.888715804E-2,1.068454981E-2,-8.591747284E-2
3.118647273E0,1.968742348E-2,7.637143135E-3,-6.214046478E-2
3.128647273E0,5.135496147E-3,-4.881620407E-5,-4.857063293E-3
3.138647273E0,2.872356586E-2,1.128602028E-2,-9.810447693E-3
3.148647273E0,6.613929570E-2,5.246102810E-3,2.052307129E-3
3.158647273E0,8.338847756E-2,-1.803243160E-2,-3.631973267E-2
3.178647006E0,2.435044199E-2,-7.863056660E-2,-8.675193787E-2
3.188647006E0,-4.817227647E-2,-7.151889801E-2,-7.498741150E-2
3.198647006E0,-6.863166392E-2,-5.365908146E-2,-1.016349792E-1
3.208647006E0,-8.734195679E-2,-1.627850533E-2,9.727478027E-4
3.218647006E0,-5.901809782E-2,6.486415863E-3,-9.990596771E-2
3.228647239E0,-2.777000517E-2,1.849782467E-2,-6.749153137E-3
3.238647239E0,-1.371276472E-2,1.036292315E-2,-9.785652161E-2
3.248647239E0,4.520399123E-2,1.577347517E-2,-7.396793365E-2
3.258647239E0,6.941442192E-2,1.127249002E-2,-1.338443756E-1
3.268647239E0,3.518160433E-2,-4.970133305E-3,-7.163524628E-2
3.288647138E0,-6.049331278E-2,-3.194922209E-2,-6.480884552E-2
3.298647138E0,-8.943513781E-2,-2.581185102E-2,-8.668422699E-2
3.308647138E0,-7.873712480E-2,-3.396207094E-2,-1.037807465E-1
3.320197807E0,-5.344412476E-2,-1.605290174E-2,-8.015060425E-2
3.330197807E0,7.284868509E-3,-3.010207415E-2,-8.517646790E-2
3.340197807E0,3.751873598E-2,-3.277695179E-2,-7.578086853E-2
3.350197807E0,7.056913525E-2,4.893720150E-3,-6.395435333E-2
3.360197807E0,8.266687393E-2,-3.303468227E-3,-7.842540741E-2
3.370198073E0,6.260280311E-2,-3.508567810E-3,-6.422901154E-2
3.380198073E0,3.838448972E-2,-1.108944416E-3,-6.920337677E-2
3.390198073E0,1.255853474E-2,-1.264089346E-2,-4.787921906E-2
3.400198073E0,1.649458334E-2,-4.760086536E-2,-4.336071014E-2
3.410198073E0,4.103634506E-3,-5.572187901E-2,-3.409671783E-2
3.430197806E0,2.031833306E-2,-5.680269003E-2,-5.393600464E-2
3.440197806E0,3.609737754E-2,-3.840899467E-2,-5.185699463E-2
3.450197806E0,4.871129245E-2,-6.358903646E-2,-3.297233582E-2
3.460197806E0,3.884498030E-2,-5.221682787E-2,-1.891994476E-2
3.470197806E0,8.379256725E-2,-6.475448608E-2,-7.429504395E-2
3.480198006E0,9.282247722E-2,-1.710504293E-2,-1.225099564E-1
3.490198006E0,8.766200393E-2,-1.264685392E-2,-1.228294373E-1
3.500198006E0,1.583408415E-1,4.147505760E-2,-8.477973938E-2
3.510198006E0,8.618333936E-2,-1.252049208E-2,6.824302673E-2
3.520198272E0,2.565428615E-2,-4.615730047E-2,6.095981598E-2
3.540198038E0,-1.650567353E-2,-8.112353086E-2,-1.353149414E-1
3.550198038E0,-3.266938031E-3,-4.232782125E-2,-1.472826004E-1
3.560198038E0,-1.091956347E-2,-2.202963829E-2,-1.569147110E-1
3.570198038E0,1.058347523E-2,2.067297697E-2,-1.833791733E-1
3.580198038E0,-1.077560335E-2,4.701608419E-2,-2.074842453E-1
3.590198038E0,2.104640007E-4,4.562431574E-2,-2.221059799E-1
3.600198038E0,1.540653408E-2,8.181202412E-2,-1.818141937E-1
3.610198038E0,-2.190199494E-2,6.383842230E-2,-1.366176605E-1
3.620198304E0,-1.383691281E-2,3.260600567E-2,-5.301094055E-2
3.630198304E0,-3.997155279E-2,-1.858252287E-2,2.827358246E-2
3.640198304E0,-4.723800719E-2,-4.609048367E-2,5.451583862E-2
3.650198304E0,-3.543581069E-2,-6.400215626E-2,3.766250610E-2
3.660198304E0,4.866912961E-3,-7.694154978E-2,4.473972321E-2
3.680198037E0,-9.430035949E-3,-7.045298815E-2,-2.976608276E-2
3.690198037E0,-3.495126963E-2,-6.035494804E-2,-6.588172913E-2
3.700198037E0,-5.766783655E-2,-6.900334358E-2,-9.245681763E-2
3.710198037E0,-4.600737244E-2,-6.999063492E-2,-1.214733124E-1
3.720198037E0,-4.303817451E-2,-5.860430002E-2,-1.433458328E-1
3.730198270E0,-1.320128888E-2,-3.513264656E-2,-1.700229645E-1
3.740198270E0,2.847358584E-2,-3.596377373E-2,-1.631488800E-1
3.750198270E0,7.895217836E-2,-2.729159594E-2,-1.394987106E-1
3.760198270E0,7.752847672E-2,-2.373188734E-2,-1.397438049E-1
3.770198270E0,1.295755804E-1,1.301723719E-2,-6.332778931E-2
3.780198303E0,1.321481466E-1,-1.111990213E-2,-3.229999542E-2
3.790198303E0,9.778618813E-2,-2.616161108E-2,-4.192161560E-2
3.800198303E0,7.069981098E-2,-7.706165314E-3,-4.196262360E-2
3.810198303E0,7.078295946E-2,1.998800039E-2,1.107215881E-3
3.830198036E0,5.946016312E-2,5.813241005E-3,-6.101131439E-2
3.840198036E0,3.576219082E-2,1.222759485E-2,-1.039733887E-1
3.850198036E0,-2.361449599E-2,2.339792252E-2,-1.517238617E-1
3.860198036E0,-2.211746573E-2,2.253091335E-2,-1.659679413E-1
3.870198302E0,-2.479484677E-2,3.872352839E-2,-1.634836197E-1
3.880198302E0,-4.144373536E-2,2.597516775E-2,-1.202888489E-1
3.890198302E0,-7.192969322E-3,-7.818341255E-4,-9.149646759E-2
3.900198302E0,8.878856897E-4,-3.217637539E-3,-6.752395630E-2
3.910198302E0,6.603598595E-3,-3.441709280E-2,-1.960659027E-2
3.930198035E0,-1.300436258E-2,-9.765678644E-2,-3.162670135E-2
3.940198035E0,-4.964482784E-2,-7.659411430E-2,-1.259803772E-2
3.950198035E0,-7.575758547E-2,-7.655709982E-2,-3.432750702E-2
3.960198035E0,-8.629212528E-2,-7.124733925E-2,-6.808567047E-2
3.970198035E0,-8.837348223E-2,-3.689700365E-2,-1.042833328E-1
3.980198268E0,-7.539553940E-2,-5.121529102E-3,-1.045656204E-1
3.990198268E0,-4.313722253E-2,-2.697169781E-3,-9.762096405E-2
4.000198268E0,-2.083216608E-2,-7.720589638E-4,-1.002092361E-1
4.010198268E0,-1.591810584E-2,-1.652240753E-3,-9.557342529E-2
4.020198534E0,-4.021978378E-2,6.691277027E-3,-1.124505997E-1
4.040198300E0,-2.907422185E-2,5.527853966E-3,-1.269702911E-1
4.050198300E0,1.327665150E-2,1.072424650E-2,-1.198453903E-1
4.060198300E0,2.122633159E-2,1.357674599E-3,-1.055078506E-1
4.070198300E0,5.692121387E-2,2.076983452E-2,-1.222820282E-1
4.080198333E0,5.087961257E-2,2.042168379E-2,-1.006879807E-1
