"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.125783525E1,-5.650315881E-1,-2.327163935E0,9.504981041E0
2.126787547E1,-5.434837937E-1,-2.312798738E0,9.545681953E0
2.127791570E1,-5.530605912E-1,-2.315192938E0,9.641449928E0
2.128798644E1,-5.386953950E-1,-2.324769735E0,9.651026726E0
2.129802667E1,-5.458779931E-1,-2.336740971E0,9.639056206E0
2.130809741E1,-5.386953950E-1,-2.353500366E0,9.607931137E0
2.131813764E1,-5.267243981E-1,-2.372653961E0,9.579200745E0
2.132820838E1,-5.147533417E-1,-2.379836559E0,9.576807022E0
2.133824860E1,-5.291185975E-1,-2.391807556E0,9.600749016E0
2.134828883E1,-5.554547906E-1,-2.408566952E0,9.564835548E0
2.135835958E1,-5.578489900E-1,-2.422932148E0,9.607931137E0
2.136839980E1,-5.386953950E-1,-2.420537949E0,9.567230225E0
2.137847055E1,-5.506663918E-1,-2.432508945E0,9.562441826E0
2.138851077E1,-5.410895944E-1,-2.420537949E0,9.533711433E0
2.139858151E1,-5.410895944E-1,-2.430114746E0,9.598354340E0
2.140862174E1,-5.793967843E-1,-2.456450939E0,9.610325813E0
2.141866197E1,-5.339069963E-1,-2.461239338E0,9.631873131E0
2.142873271E1,-5.458779931E-1,-2.477998734E0,9.651026726E0
2.143877294E1,-5.506663918E-1,-2.480392933E0,9.586383820E0
2.144884368E1,-5.602431893E-1,-2.468421936E0,9.536105156E0
2.145888391E1,-5.363011956E-1,-2.454056740E0,9.476250648E0
2.146895465E1,-5.506663918E-1,-2.487575531E0,9.481039047E0
2.147899488E1,-5.578489900E-1,-2.521094322E0,9.610325813E0
2.148903510E1,-5.889736414E-1,-2.528276920E0,9.670180321E0
2.149910585E1,-5.482721925E-1,-2.537853718E0,9.648633003E0
2.150914607E1,-6.033388376E-1,-2.547430515E0,9.521739960E0
2.151921681E1,-5.578489900E-1,-2.559401512E0,9.449913979E0
2.152925704E1,-5.746083856E-1,-2.568978310E0,9.399636269E0
2.153929727E1,-5.793967843E-1,-2.566584110E0,9.447520256E0
2.154936801E1,-5.626373887E-1,-2.573766708E0,9.493009567E0
2.155940824E1,-5.841852427E-1,-2.597708941E0,9.519346237E0
2.156947898E1,-6.105214357E-1,-2.616862535E0,9.581595421E0
2.157951920E1,-5.243301988E-1,-2.640804529E0,9.612719536E0
2.158958995E1,-5.937620401E-1,-2.631227732E0,9.624691010E0
2.159963018E1,-5.841852427E-1,-2.647987127E0,9.457097054E0
2.160967040E1,-5.793967843E-1,-2.659958124E0,9.303867340E0
2.161974114E1,-5.722141862E-1,-2.703053713E0,9.344569206E0
2.162978137E1,-5.434837937E-1,-2.717418909E0,9.600749016E0
2.163985211E1,-5.722141862E-1,-2.741360903E0,9.782708168E0
2.164989234E1,-5.746083856E-1,-2.789244890E0,9.579200745E0
2.165996308E1,-5.650315881E-1,-2.789244890E0,9.265560150E0
2.167000331E1,-5.123591423E-1,-2.774879694E0,9.059659004E0
2.168004354E1,-5.363011956E-1,-2.743755102E0,9.095572472E0
2.169011428E1,-5.482721925E-1,-2.669534922E0,9.406818390E0
2.170015450E1,-5.650315881E-1,-2.657563925E0,9.701305389E0
2.171022525E1,-5.746083856E-1,-2.693476915E0,9.938331604E0
2.172026547E1,-5.746083856E-1,-2.688688517E0,9.943120003E0
2.173030570E1,-5.889736414E-1,-2.676717520E0,9.706093788E0
2.174037644E1,-5.817909837E-1,-2.650381327E0,9.382876396E0
2.175041667E1,-5.626373887E-1,-2.612074137E0,9.145850182E0
2.176048741E1,-5.889736414E-1,-2.521094322E0,9.165003777E0
2.177052764E1,-4.884171486E-1,-2.631227732E0,9.366117477E0
2.178059838E1,-5.841852427E-1,-2.609679937E0,9.392453194E0
2.179063861E1,-5.410895944E-1,-2.585737944E0,9.483432770E0
2.180070935E1,-5.793967843E-1,-2.580949545E0,9.548076630E0
2.181074958E1,-5.578489900E-1,-2.604891539E0,9.560047150E0
2.182078980E1,-5.602431893E-1,-2.636016130E0,9.509769440E0
2.183086055E1,-5.578489900E-1,-2.671929121E0,9.464279175E0
2.184090078E1,-5.267243981E-1,-2.686294317E0,9.504981041E0
2.185097152E1,-5.099649429E-1,-2.693476915E0,9.538499832E0
2.186101174E1,-4.836287498E-1,-2.681505919E0,9.531316757E0
2.187108249E1,-5.123591423E-1,-2.674323320E0,9.521739960E0
2.188112271E1,-5.219359994E-1,-2.669534922E0,9.557653427E0
2.189119346E1,-5.219359994E-1,-2.655169725E0,9.598354340E0
2.190123368E1,-4.908113480E-1,-2.631227732E0,9.562441826E0
2.191127391E1,-4.668693244E-1,-2.573766708E0,9.490615845E0
2.192134465E1,-4.860229492E-1,-2.528276920E0,9.447520256E0
2.193138488E1,-4.955997467E-1,-2.499546528E0,9.481039047E0
2.194145562E1,-4.884171486E-1,-2.446874142E0,9.567230225E0
2.195149585E1,-4.644751251E-1,-2.425326347E0,9.591172218E0
2.196156659E1,-4.836287498E-1,-2.384624958E0,9.536105156E0
2.197160682E1,-4.812345505E-1,-2.413355350E0,9.454702377E0
2.198167756E1,-5.386953950E-1,-2.413355350E0,9.454702377E0
2.199171779E1,-5.363011956E-1,-2.420537949E0,9.533711433E0
2.200178853E1,-5.506663918E-1,-2.425326347E0,9.595960617E0
2.201182876E1,-5.602431893E-1,-2.430114746E0,9.607931137E0
2.202186898E1,-5.291185975E-1,-2.418143749E0,9.600749016E0
2.203193973E1,-5.291185975E-1,-2.422932148E0,9.617507935E0
2.204197995E1,-5.171475410E-1,-2.415749550E0,9.641449928E0
2.205205070E1,-4.908113480E-1,-2.377442360E0,9.684545517E0
2.206209092E1,-4.932055473E-1,-2.341529369E0,9.643844604E0
2.207216167E1,-4.884171486E-1,-2.355894566E0,9.593565941E0
2.208220189E1,-4.860229492E-1,-2.334346771E0,9.538499832E0
2.209224212E1,-5.027823448E-1,-2.322375536E0,9.564835548E0
2.210231286E1,-4.979939461E-1,-2.317587137E0,9.598354340E0
2.211235309E1,-5.195417404E-1,-2.312798738E0,9.643844604E0
2.212242383E1,-5.099649429E-1,-2.286462545E0,9.634267807E0
2.213246406E1,-4.764461517E-1,-2.248155355E0,9.622296333E0
2.214250428E1,-4.812345505E-1,-2.219424963E0,9.586383820E0
2.215257503E1,-4.860229492E-1,-2.197877169E0,9.607931137E0
2.216261525E1,-5.003881454E-1,-2.135627985E0,9.674968719E0
2.217268600E1,-4.668693244E-1,-2.099714994E0,9.722852707E0
2.218272622E1,-4.141969085E-1,-2.102109194E0,9.782708168E0
2.219279697E1,-4.812345505E-1,-2.018311977E0,9.799467087E0
2.220283719E1,-4.333505034E-1,-2.003946781E0,9.665391922E0
2.221287742E1,-4.668693244E-1,-1.982398987E0,9.639056206E0
2.222294816E1,-4.381389022E-1,-1.975216389E0,9.497797966E0
2.223298839E1,-4.213795066E-1,-2.023100376E0,9.586383820E0
2.224305913E1,-4.525041282E-1,-2.015917778E0,9.701305389E0
2.225309936E1,-3.734954596E-1,-2.018311977E0,9.916783333E0
2.226313958E1,-5.003881454E-1,-2.042253971E0,9.844957352E0
2.227321032E1,-4.716577232E-1,-2.049436569E0,9.576807022E0
2.228325055E1,-5.003881454E-1,-2.035071373E0,9.284713745E0
2.229332130E1,-4.836287498E-1,-2.001552582E0,9.284713745E0
2.230336152E1,-4.070142806E-1,-1.946485996E0,9.464279175E0
2.231343226E1,-4.022258818E-1,-1.941697598E0,9.706093788E0
2.232347249E1,-4.285621047E-1,-1.958456993E0,9.931148529E0
2.233351272E1,-4.357447028E-1,-1.970427990E0,1.005564690E1
2.234358346E1,-4.237737060E-1,-1.951274395E0,1.002452278E1
2.235362369E1,-4.596867263E-1,-1.910573006E0,9.864110947E0
2.236369443E1,-4.812345505E-1,-1.889025092E0,9.698910713E0
2.237373466E1,-4.692635238E-1,-1.841141105E0,9.572018623E0
2.238377488E1,-4.740519226E-1,-1.819593310E0,9.526528358E0
2.239384562E1,-4.644751251E-1,-1.824381709E0,9.579200745E0
2.240388585E1,-4.501099288E-1,-1.824381709E0,9.651026726E0
2.241395660E1,-4.381389022E-1,-1.786074519E0,9.715670586E0
2.242399682E1,-4.118026793E-1,-1.766920805E0,9.758766174E0
2.243406757E1,-4.429273009E-1,-1.752555609E0,9.758766174E0
2.244410779E1,-4.070142806E-1,-1.757344007E0,9.746794701E0
2.245414802E1,-3.878606856E-1,-1.764526606E0,9.725247383E0
2.246421876E1,-3.998316824E-1,-1.776497602E0,9.739612579E0
2.247425899E1,-3.854664862E-1,-1.766920805E0,9.782708168E0
2.248432973E1,-4.022258818E-1,-1.752555609E0,9.792284966E0
2.249436996E1,-3.687070608E-1,-1.747767210E0,9.761159897E0
2.250441018E1,-4.548983276E-1,-1.728613615E0,9.667786598E0
2.251448092E1,-3.974374831E-1,-1.733402014E0,9.658209801E0
2.252452115E1,-4.022258818E-1,-1.699883223E0,9.658209801E0
2.253459189E1,-4.118026793E-1,-1.683123827E0,9.718064308E0
2.254463212E1,-4.046200812E-1,-1.635239720E0,9.775525093E0
2.255467235E1,-4.094084799E-1,-1.616086125E0,9.809044838E0
2.256474309E1,-3.782838583E-1,-1.608903527E0,9.835380554E0
2.257478332E1,-3.734954596E-1,-1.589749932E0,9.782708168E0
2.258485406E1,-4.046200812E-1,-1.594538331E0,9.708487511E0
2.259489429E1,-3.878606856E-1,-1.592144132E0,9.674968719E0
2.260493451E1,-4.022258818E-1,-1.589749932E0,9.715670586E0
2.261500526E1,-4.141969085E-1,-1.594538331E0,9.789890289E0
2.262504548E1,-4.022258818E-1,-1.565807939E0,9.773131371E0
2.263511622E1,-3.950432837E-1,-1.556231141E0,9.782708168E0
2.264515645E1,-3.423708379E-1,-1.553836942E0,9.789890289E0
2.265522719E1,-3.639186621E-1,-1.510741234E0,9.830592155E0
2.266526742E1,-3.639186621E-1,-1.532289028E0,9.789890289E0
2.267530765E1,-3.758896589E-1,-1.541865945E0,9.730035782E0
2.268537839E1,-3.950432837E-1,-1.534683347E0,9.703699112E0
2.269541862E1,-3.830722570E-1,-1.529894829E0,9.734824181E0
2.270548936E1,-3.902548850E-1,-1.532289028E0,9.749189377E0
2.271552959E1,-3.806780577E-1,-1.501164436E0,9.761159897E0
2.272556981E1,-3.711012602E-1,-1.491587639E0,9.768342972E0
2.273564056E1,-3.734954596E-1,-1.493981838E0,9.789890289E0
2.274568078E1,-3.495534360E-1,-1.510741234E0,9.811438560E0
2.275575152E1,-3.543418646E-1,-1.505952835E0,9.868899345E0
2.276579175E1,-3.495534360E-1,-1.474828243E0,9.816226959E0
2.277586249E1,-3.615244627E-1,-1.429338455E0,9.773131371E0
2.278590272E1,-3.615244627E-1,-1.417367458E0,9.710882187E0
2.279594295E1,-3.782838583E-1,-1.391031146E0,9.715670586E0
2.280601369E1,-3.663128614E-1,-1.376665950E0,9.773131371E0
2.281605392E1,-3.351882398E-1,-1.328781962E0,9.842563629E0
2.282612466E1,-3.160346150E-1,-1.319205165E0,9.856928825E0
2.283616489E1,-3.208230138E-1,-1.319205165E0,9.868899345E0
2.284620511E1,-3.423708379E-1,-1.328781962E0,9.823410034E0
2.285627586E1,-3.543418646E-1,-1.333570361E0,9.670180321E0
2.286631608E1,-3.543418646E-1,-1.364694953E0,9.653421402E0
2.287638682E1,-3.734954596E-1,-1.369483352E0,9.763554573E0
2.288642705E1,-3.663128614E-1,-1.338358760E0,9.969455719E0
2.289649779E1,-3.519476354E-1,-1.352723956E0,9.993397713E0
2.290653802E1,-3.327940404E-1,-1.352723956E0,9.821015358E0
2.291660876E1,-3.495534360E-1,-1.381454349E0,9.502586365E0
2.292664899E1,-3.615244627E-1,-1.388636947E0,9.346963882E0
2.293668922E1,-3.399766386E-1,-1.388636947E0,9.497797966E0
2.294675996E1,-3.064578176E-1,-1.381454349E0,9.799467087E0
2.295680018E1,-3.303998411E-1,-1.386242747E0,1.013226128E1
2.296687093E1,-3.016694188E-1,-1.376665950E0,1.026154804E1
2.297691115E1,-3.184288144E-1,-1.304839969E0,1.017296314E1
2.298698190E1,-3.088520169E-1,-1.261744261E0,9.986215591E0
2.299702212E1,-3.591302633E-1,-1.228225470E0,9.813833237E0
2.300706235E1,-3.495534360E-1,-1.182735682E0,9.686940193E0
2.301713309E1,-3.375824392E-1,-1.175553083E0,9.648633003E0
2.302717332E1,-3.543418646E-1,-1.165976286E0,9.689333916E0
2.303724406E1,-3.423708379E-1,-1.134851575E0,9.715670586E0
2.304728429E1,-3.471592367E-1,-1.137245774E0,9.804255486E0
2.305735503E1,-3.303998411E-1,-1.132457376E0,9.816226959E0
2.306739526E1,-3.184288144E-1,-1.165976286E0,9.847352028E0
2.307743549E1,-3.375824392E-1,-1.168370485E0,9.847352028E0
2.308750623E1,-3.160346150E-1,-1.168370485E0,9.840168953E0
2.309754645E1,-2.992752194E-1,-1.199495077E0,9.844957352E0
2.310761720E1,-3.136404157E-1,-1.211466074E0,9.844957352E0
2.311765742E1,-3.136404157E-1,-1.194706678E0,9.861717224E0
2.312769765E1,-3.016694188E-1,-1.175553083E0,9.830592155E0
2.313776839E1,-3.136404157E-1,-1.177947283E0,9.739612579E0
2.314780862E1,-3.232172430E-1,-1.182735682E0,9.703699112E0
2.315787936E1,-3.184288144E-1,-1.223437071E0,9.768342972E0
2.316791959E1,-3.471592367E-1,-1.218648672E0,9.828198433E0
2.317795982E1,-3.711012602E-1,-1.173158884E0,1.004128170E1
2.318803056E1,-2.729389966E-1,-1.182735682E0,9.928754807E0
2.319807078E1,-3.591302633E-1,-1.163581967E0,9.880870819E0
2.320814153E1,-2.753331959E-1,-1.149216771E0,9.885659218E0
2.321818175E1,-3.351882398E-1,-1.146822572E0,9.931148529E0
2.322825250E1,-3.447650373E-1,-1.106121182E0,9.852140427E0
2.323829272E1,-3.064578176E-1,-1.106121182E0,9.976638794E0
2.324833295E1,-3.543418646E-1,-1.058237195E0,9.962273598E0
2.325840369E1,-3.208230138E-1,-1.058237195E0,1.008437729E1
2.326844392E1,-3.998316824E-1,-1.039083481E0,1.012268448E1
2.327851466E1,-3.351882398E-1,-1.000776291E0,1.016099167E1
2.328855489E1,-3.256114423E-1,-1.034295082E0,9.770736694E0
2.329862563E1,-2.825157940E-1,-1.058237195E0,9.560047150E0
2.330866586E1,-3.040636182E-1,-1.082179189E0,9.440337181E0
2.331873660E1,-3.327940404E-1,-1.103726983E0,9.423578262E0
2.332877683E1,-1.675941199E-1,-1.168370485E0,9.488221169E0
2.333881705E1,-2.920926213E-1,-1.276109457E0,9.583989143E0
2.334888780E1,-3.471592367E-1,-1.357512355E0,9.737217903E0
2.335892802E1,-3.591302633E-1,-1.434126854E0,9.890447617E0
2.336899877E1,-4.022258818E-1,-1.496376038E0,9.952696800E0
2.337903899E1,-3.734954596E-1,-1.541865945E0,9.909601212E0
2.338910974E1,-3.806780577E-1,-1.572990537E0,9.852140427E0
2.339914996E1,-3.567360640E-1,-1.572990537E0,9.813833237E0
2.340922071E1,-3.184288144E-1,-1.575384736E0,9.809044838E0
2.341926093E1,-2.873041928E-1,-1.546654344E0,9.821015358E0
2.342930116E1,-2.968810201E-1,-1.510741234E0,9.847352028E0
2.343937190E1,-2.873041928E-1,-1.462857246E0,9.830592155E0
2.344941213E1,-3.064578176E-1,-1.414973259E0,9.782708168E0
2.345948287E1,-3.064578176E-1,-1.383848548E0,9.753977776E0
2.346952310E1,-3.280056417E-1,-1.350329757E0,9.749189377E0
2.347959384E1,-3.830722570E-1,-1.340752959E0,9.734824181E0
2.348963407E1,-3.280056417E-1,-1.326387763E0,9.744400978E0
2.349970481E1,-3.591302633E-1,-1.345541358E0,9.746794701E0
2.350974504E1,-3.615244627E-1,-1.328781962E0,9.813833237E0
2.351978526E1,-3.615244627E-1,-1.350329757E0,9.931148529E0
2.352985601E1,-3.447650373E-1,-1.350329757E0,9.945513725E0
2.353989623E1,-3.351882398E-1,-1.362300754E0,9.885659218E0
2.354996697E1,-3.280056417E-1,-1.398213744E0,9.763554573E0
2.356000720E1,-3.639186621E-1,-1.434126854E0,9.713275909E0
2.357007794E1,-3.639186621E-1,-1.486799240E0,9.696516991E0
2.358011817E1,-3.375824392E-1,-1.553836942E0,9.612719536E0
2.359015840E1,-3.399766386E-1,-1.649604917E0,9.615114212E0
2.360022914E1,-3.399766386E-1,-1.742978811E0,9.780313492E0
2.361026937E1,-3.256114423E-1,-1.764526606E0,9.943120003E0
2.362034011E1,-3.184288144E-1,-1.795651317E0,9.888052940E0
2.363038034E1,-3.639186621E-1,-1.845929503E0,9.583989143E0
2.364045108E1,-3.758896589E-1,-1.867477298E0,9.344569206E0
2.365049131E1,-4.141969085E-1,-1.877054095E0,9.301473618E0
2.366053153E1,-3.734954596E-1,-1.865083098E0,9.457097054E0
2.367060228E1,-3.663128614E-1,-1.869871497E0,9.837775230E0
2.368064250E1,-2.585737705E-1,-1.867477298E0,1.005804157E1
2.369071324E1,-2.489969730E-1,-1.821987510E0,1.007001209E1
2.370075347E1,-3.280056417E-1,-1.831564307E0,9.868899345E0
2.371082421E1,-3.639186621E-1,-1.786074519E0,9.641449928E0
2.372086444E1,-3.615244627E-1,-1.800439715E0,9.516951561E0
2.373090467E1,-3.830722570E-1,-1.800439715E0,9.552865028E0
2.374097541E1,-4.118026793E-1,-1.781286120E0,9.617507935E0
2.375101564E1,-4.405331016E-1,-1.781286120E0,9.651026726E0
2.376108638E1,-3.734954596E-1,-1.776497602E0,9.734824181E0
2.377112661E1,-3.926490843E-1,-1.810016513E0,9.751583099E0
2.378119735E1,-3.758896589E-1,-1.843535304E0,9.725247383E0
2.379123757E1,-3.830722570E-1,-1.881842494E0,9.662998199E0
2.380127780E1,-3.615244627E-1,-1.898601890E0,9.667786598E0
2.381134854E1,-3.615244627E-1,-1.939303398E0,9.627084732E0
2.382138877E1,-3.639186621E-1,-1.975216389E0,9.651026726E0
2.383145951E1,-3.687070608E-1,-1.996764183E0,9.765948296E0
2.384149974E1,-3.687070608E-1,-2.032677174E0,9.773131371E0
2.385157048E1,-3.687070608E-1,-2.044648170E0,9.751583099E0
2.386161071E1,-3.782838583E-1,-2.054224968E0,9.698910713E0
2.387165093E1,-3.902548850E-1,-2.061407566E0,9.610325813E0
2.388172168E1,-3.854664862E-1,-2.066195965E0,9.524134636E0
2.389176190E1,-3.830722570E-1,-2.047042370E0,9.509769440E0
2.390183265E1,-3.974374831E-1,-2.061407566E0,9.562441826E0
2.391187287E1,-3.567360640E-1,-2.087743998E0,9.670180321E0
2.392194362E1,-3.878606856E-1,-2.102109194E0,9.773131371E0
2.393198384E1,-3.639186621E-1,-2.104503393E0,9.758766174E0
2.394202407E1,-3.543418646E-1,-2.126051188E0,9.722852707E0
2.395209481E1,-3.639186621E-1,-2.142810583E0,9.672574997E0
2.396213504E1,-3.758896589E-1,-2.183511972E0,9.674968719E0
2.397220578E1,-3.974374831E-1,-2.181117773E0,9.720458984E0
2.398224601E1,-4.046200812E-1,-2.178723574E0,9.765948296E0
2.399228624E1,-3.998316824E-1,-2.171540976E0,9.696516991E0
2.400235698E1,-4.094084799E-1,-2.171540976E0,9.579200745E0
2.401239720E1,-4.620809257E-1,-2.164358377E0,9.433155060E0
2.402246795E1,-3.591302633E-1,-2.183511972E0,9.449913979E0
2.403250817E1,-3.806780577E-1,-2.233790159E0,9.576807022E0
2.404254840E1,-4.285621047E-1,-2.296039343E0,9.610325813E0
2.405261914E1,-3.543418646E-1,-2.334346771E0,9.600749016E0
2.406265937E1,-4.261679053E-1,-2.365471363E0,9.591172218E0
2.407273011E1,-4.237737060E-1,-2.375048161E0,9.550470352E0
2.408277034E1,-4.285621047E-1,-2.384624958E0,9.581595421E0
2.409281056E1,-4.237737060E-1,-2.394201756E0,9.519346237E0
2.410288131E1,-4.932055473E-1,-2.470816135E0,9.581595421E0
2.411294018E1,-4.572925270E-1,-2.487575531E0,9.552865028E0
2.412301093E1,-4.357447028E-1,-2.475604534E0,9.543288231E0
2.413305116E1,-4.213795066E-1,-2.473210335E0,9.490615845E0
2.414312190E1,-4.237737060E-1,-2.480392933E0,9.557653427E0
2.415316214E1,-4.716577232E-1,-2.461239338E0,9.593565941E0
2.416320237E1,-4.333505034E-1,-2.475604534E0,9.646238327E0
2.417327311E1,-4.548983276E-1,-2.501940727E0,9.619902611E0
2.418331334E1,-4.429273009E-1,-2.506729126E0,9.648633003E0
2.419338409E1,-4.141969085E-1,-2.528276920E0,9.689333916E0
2.420342432E1,-4.572925270E-1,-2.482787132E0,9.540893555E0
2.421349507E1,-4.165911078E-1,-2.494758129E0,9.428366661E0
2.422353530E1,-4.405331016E-1,-2.499546528E0,9.483432770E0
2.423357553E1,-4.381389022E-1,-2.497152328E0,9.658209801E0
2.424364628E1,-4.309563041E-1,-2.466027737E0,9.828198433E0
2.425368651E1,-4.525041282E-1,-2.468421936E0,9.562441826E0
2.426375726E1,-4.141969085E-1,-2.513911724E0,9.390059471E0
2.427379749E1,-2.992752194E-1,-2.427720547E0,9.425971985E0
2.428386824E1,-4.525041282E-1,-2.434903145E0,9.220070839E0
2.429390847E1,-5.075707436E-1,-2.559401512E0,9.586383820E0
2.430394870E1,-4.189853072E-1,-2.588132143E0,9.674968719E0
2.431401945E1,-3.471592367E-1,-2.576161146E0,9.674968719E0
2.432405968E1,-3.112462163E-1,-2.530671120E0,9.627084732E0
2.433413042E1,-3.687070608E-1,-2.592920542E0,9.370905876E0
2.434417066E1,-4.860229492E-1,-2.647987127E0,9.241618156E0
2.435424140E1,-3.519476354E-1,-2.693476915E0,9.392453194E0
2.436428163E1,-4.118026793E-1,-2.779668093E0,9.516951561E0
2.437432187E1,-3.902548850E-1,-2.808398485E0,9.605537415E0
2.438439261E1,-3.998316824E-1,-2.820369720E0,9.569623947E0
2.439443284E1,-5.889736414E-1,-2.875436306E0,9.500192642E0
2.440450359E1,-5.003881454E-1,-2.853888512E0,9.473855972E0
2.441454382E1,-5.171475410E-1,-2.858676910E0,9.454702377E0
2.442461457E1,-4.932055473E-1,-2.834734917E0,9.394847870E0
2.443465480E1,-4.309563041E-1,-2.844311714E0,9.385271072E0
2.444472555E1,-3.998316824E-1,-2.896984100E0,9.488221169E0
2.445476578E1,-4.261679053E-1,-2.904166698E0,9.581595421E0
2.446480601E1,-4.357447028E-1,-2.911349297E0,9.560047150E0
2.447487676E1,-4.525041282E-1,-2.885013103E0,9.481039047E0
2.448491699E1,-4.979939461E-1,-2.829946518E0,9.454702377E0
2.449498774E1,-5.003881454E-1,-2.803610086E0,9.497797966E0
2.450502797E1,-5.195417404E-1,-2.753331900E0,9.526528358E0
2.451509871E1,-5.099649429E-1,-2.726995707E0,9.435548782E0
2.452513895E1,-4.764461517E-1,-2.724601507E0,9.346963882E0
2.453520969E1,-4.501099288E-1,-2.741360903E0,9.437943459E0
2.454524992E1,-4.405331016E-1,-2.729389906E0,9.591172218E0
2.455532067E1,-4.309563041E-1,-2.722207308E0,9.708487511E0
2.456536090E1,-4.501099288E-1,-2.741360903E0,9.701305389E0
2.457540113E1,-4.333505034E-1,-2.741360903E0,9.572018623E0
2.458547188E1,-4.692635238E-1,-2.779668093E0,9.440337181E0
2.459551211E1,-4.572925270E-1,-2.758120298E0,9.301473618E0
2.460558286E1,-4.429273009E-1,-2.791639090E0,9.181763649E0
2.461562309E1,-4.788403511E-1,-2.827552319E0,9.248801231E0
2.462569384E1,-4.477157295E-1,-2.863465309E0,9.378087997E0
2.463573407E1,-4.596867263E-1,-2.918531895E0,9.449913979E0
2.464580482E1,-4.596867263E-1,-2.956839085E0,9.368511200E0
2.465584505E1,-4.788403511E-1,-3.019088268E0,9.349357605E0
2.466591580E1,-4.668693244E-1,-3.057395458E0,9.380482674E0
2.467595602E1,-4.046200812E-1,-3.076549292E0,9.332598686E0
2.468602677E1,-4.357447028E-1,-3.093308687E0,9.313444138E0
2.469606700E1,-4.046200812E-1,-3.098097086E0,9.476250648E0
2.470613775E1,-3.711012602E-1,-3.110068083E0,9.545681953E0
2.471617798E1,-5.937620401E-1,-3.181894064E0,9.509769440E0
2.472621821E1,-4.884171486E-1,-3.162740469E0,9.392453194E0
2.473628896E1,-4.908113480E-1,-3.145981073E0,9.267954826E0
2.474632919E1,-4.692635238E-1,-3.134010077E0,9.258378029E0
2.475639994E1,-4.812345505E-1,-3.098097086E0,9.354146004E0
2.476644017E1,-4.979939461E-1,-3.076549292E0,9.469067574E0
2.477651092E1,-4.046200812E-1,-3.040636063E0,9.512163162E0
2.478655115E1,-4.908113480E-1,-3.038241863E0,9.564835548E0
2.479662190E1,-4.237737060E-1,-2.995146275E0,9.524134636E0
2.480666213E1,-4.716577232E-1,-2.952050686E0,9.423578262E0
2.481670236E1,-4.668693244E-1,-2.942473888E0,9.421183586E0
2.482677310E1,-4.788403511E-1,-2.889801502E0,9.476250648E0
2.483681334E1,-4.932055473E-1,-2.882618904E0,9.390059471E0
2.484688408E1,-4.812345505E-1,-2.865859509E0,9.291896820E0
2.485692431E1,-4.429273009E-1,-2.868253708E0,9.318233490E0
2.486696455E1,-4.668693244E-1,-2.863465309E0,9.562441826E0
2.487703529E1,-4.884171486E-1,-2.889801502E0,9.564835548E0
2.488707552E1,-4.955997467E-1,-2.964021683E0,9.258378029E0
2.489714627E1,-4.788403511E-1,-2.968810081E0,9.078812599E0
2.490718650E1,-4.740519226E-1,-2.973598480E0,9.150638580E0
2.491722673E1,-4.429273009E-1,-2.942473888E0,9.346963882E0
2.492729748E1,-4.501099288E-1,-2.937685490E0,9.512163162E0
