"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.439970646E0,1.255095005E-3,-2.468228340E-3,9.558200836E-2
3.449980411E0,6.645619869E-4,7.824897766E-3,1.787662506E-2
3.460020695E0,-3.191083670E-2,2.189826965E-2,-2.059173584E-2
3.470030460E0,-2.096813917E-2,4.598498344E-2,-6.801509857E-2
3.480070743E0,-5.172193050E-3,1.494038105E-2,-5.297660828E-2
3.490080509E0,-9.467661381E-3,3.818726540E-2,-6.599903107E-2
3.500120792E0,-1.023542881E-2,-3.923892975E-3,7.703685760E-2
3.510130558E0,7.294863462E-3,2.489948273E-2,9.478187561E-2
3.520140323E0,-2.330538630E-2,5.737483501E-2,1.212482452E-1
3.530180607E0,3.696957231E-2,1.736474037E-2,7.656288147E-2
3.540190372E0,2.637207508E-3,3.416550159E-2,5.148696899E-2
3.550200138E0,2.416551113E-3,2.694869041E-2,7.813453674E-3
3.560209904E0,-2.043902874E-3,4.363596439E-2,-4.484844208E-2
3.570250187E0,8.053272963E-3,2.750635147E-2,-3.953456879E-2
3.580259952E0,-1.066884398E-2,-1.155114174E-2,-1.532840729E-2
3.590300236E0,-1.569402218E-2,-1.640510559E-2,-1.973438263E-2
3.600310001E0,-2.623298764E-2,-4.078614712E-2,8.840560913E-3
3.610350284E0,1.041114330E-3,-6.529831886E-2,1.759910583E-2
3.620360050E0,-2.802723646E-2,-5.214214325E-4,2.626037598E-2
3.630369816E0,-1.812854409E-2,-1.739454269E-2,6.429672241E-3
3.640410099E0,1.773923635E-3,-4.358041286E-2,-2.230167389E-2
3.650419864E0,7.234781981E-3,-3.552532196E-2,-1.266288757E-2
3.660460148E0,1.649513841E-2,-2.641987801E-2,-1.266479492E-2
3.670469913E0,-1.251512766E-2,-3.550183773E-2,-1.716518402E-2
3.680479679E0,1.069748402E-2,-1.535391808E-2,-1.191139221E-2
3.690519962E0,-1.367336512E-2,-4.687666893E-3,-4.955196381E-2
3.700529728E0,-1.864144206E-2,-1.768243313E-2,1.742839813E-2
3.710539493E0,3.595650196E-4,3.993153572E-2,-4.394817352E-2
3.720549259E0,5.111396313E-4,4.413485527E-2,-1.498699188E-2
3.730589542E0,-3.285279870E-2,3.804123402E-2,8.942604065E-3
3.740629825E0,2.914276719E-2,-6.903290749E-3,3.210258484E-2
3.750639591E0,5.072921515E-3,2.397298813E-2,6.866931915E-2
3.760649357E0,-2.345219254E-2,5.835044384E-2,3.879070282E-2
3.770689640E0,-3.253120184E-2,4.041957855E-2,1.688003540E-4
3.780699406E0,-1.259705424E-2,4.794323444E-2,1.964569092E-4
3.790739689E0,-2.572774887E-3,1.832175255E-2,-9.190559387E-3
3.800749454E0,-2.603650093E-3,3.215944767E-2,6.211948395E-2
3.810759220E0,-2.808392048E-3,3.199112415E-2,1.853942871E-2
3.820799503E0,3.092500567E-2,-1.594567299E-2,-2.472209930E-2
3.830809269E0,1.715502143E-2,-1.075148582E-2,1.365184784E-2
