"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.569528305E0,6.669583917E-2,-7.790330052E-2,-1.195602417E-1
4.585550034E0,-3.619895875E-2,-7.881692052E-2,-5.004386902E-1
4.601541245E0,-1.260630339E-1,-8.340299129E-3,-9.083938599E-2
4.617501938E0,-1.232603788E-1,6.753993034E-2,5.728006363E-1
4.633493149E0,-5.297870934E-2,7.110202312E-2,7.140836716E-1
4.649453842E0,4.227399826E-3,6.942972541E-2,1.053419113E-1
4.665475571E0,5.151879787E-2,3.891080618E-2,-5.513620377E-1
4.681436264E0,2.447387576E-2,1.685452461E-2,-6.471872330E-1
4.697427475E0,-4.964296520E-2,-6.513416767E-3,-1.389122009E-1
4.713388168E0,-6.617110968E-2,-3.450646996E-2,4.534120560E-1
4.729379379E0,-4.909501970E-2,-8.204481006E-2,5.903444290E-1
4.745370590E0,-1.861990988E-2,-1.013728380E-1,2.262678146E-1
4.761331284E0,-2.224244177E-2,-8.450677991E-2,-1.715278625E-1
4.777353012E0,-3.608293831E-2,-1.814034581E-2,-3.319816589E-1
4.793313706E0,-2.093121409E-2,8.531346917E-2,-1.089754105E-1
4.809274399E0,2.246916294E-3,1.134250164E-1,2.386980057E-1
4.825265610E0,-1.150950789E-3,7.889851928E-2,3.347406387E-1
4.841226303E0,-4.701645672E-2,9.685933590E-3,-4.357242584E-2
4.857248032E0,-1.304328442E-3,-5.896079540E-2,-2.375164032E-1
4.873208725E0,-2.433566749E-2,-6.535768509E-2,-4.572010040E-2
4.889138901E0,-5.619318783E-2,-2.705085278E-2,1.940765381E-1
4.905130112E0,1.248370111E-2,4.867491126E-2,2.900590897E-1
4.921090805E0,2.127769589E-2,7.612821460E-2,1.248083115E-1
4.937112534E0,-1.466885209E-3,6.574326754E-2,-5.968475342E-2
4.953073227E0,-5.007827282E-2,2.753567696E-2,-8.600044250E-2
4.969033920E0,-4.978315532E-2,-2.083814144E-2,-2.353858948E-2
4.985025131E0,-4.871152341E-2,-4.965740442E-2,3.905487061E-2
5.000985825E0,-3.300015628E-2,-3.970056772E-2,6.097221375E-2
5.017007553E0,-4.960715771E-3,-4.375374317E-2,1.330566406E-1
5.032968247E0,-6.243199110E-3,-6.148660183E-2,1.594467163E-1
5.048928940E0,-3.744180501E-2,-6.631660461E-2,3.242588043E-2
5.064920151E0,-2.755278349E-2,-3.994643688E-3,-1.376914978E-1
5.080972397E0,-1.362560689E-2,2.291798592E-2,-6.822109222E-2
5.096902573E0,-1.711809635E-2,6.151542068E-2,1.258735657E-1
5.112863266E0,-6.508614123E-2,5.506893992E-2,-7.336034775E-1
5.128854477E0,-3.228251636E-2,6.394922733E-3,3.794975281E-1
5.144815170E0,-5.677723885E-2,4.510846734E-2,-3.150863647E-1
5.160836899E0,7.626965642E-3,-3.533887863E-2,-3.869838715E-1
5.176767075E0,-8.467376232E-3,4.136249423E-2,1.829996109E-1
5.192758286E0,-1.634646952E-2,-2.132654190E-4,-2.692842484E-1
5.208718979E0,6.156712770E-4,7.092595100E-3,5.281152725E-1
5.224740708E0,-2.304469049E-2,-1.718449593E-2,8.995342255E-2
5.240701401E0,-3.239181638E-2,1.968145370E-4,3.239440918E-2
5.256662094E0,-1.707969606E-2,-2.923178673E-2,1.318359375E-2
5.272683823E0,-1.609578729E-3,-2.026247978E-2,-1.307868958E-2
5.288675034E0,1.327261329E-3,4.219412804E-4,-2.485084534E-2
5.304666245E0,-3.940451145E-2,2.968490124E-3,3.527164459E-2
5.320626938E0,-5.655226111E-2,-7.173597813E-3,1.264877319E-1
5.336587631E0,-4.587315023E-2,-7.930397987E-4,1.361303329E-1
5.352578842E0,-2.936689556E-2,-6.342589855E-3,9.155273438E-3
